"fecha_hecho","cod_depto","departamento","cod_muni","municipio","tipo_delito","cantidad"
"2022-12-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-12-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-10-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-09-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-08-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-08-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-08-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-08-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-08-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-08-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-08-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-07-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-06-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-05-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-04-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-03-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-22T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-02-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2022-01-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-12-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-10-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-09-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-08-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-08-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-08-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-08-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-08-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-08-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-08-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-28T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-07-03T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-09T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-06-05T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-05-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-05-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-04-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-04-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-04-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-03-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-18T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-13T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-12T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-10T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-02-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-01-27T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-01-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-01-21T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2021-01-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-23T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-19T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-08T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-06T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-12-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-26T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-17T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-15T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-11T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-07T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-02T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-11-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-31T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-25T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-16T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-14T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-04T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-10-01T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-30T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-29T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-24T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
"2020-09-20T00:00:00.000","76","VALLE DEL CAUCA","76364","JAMUNDI",,"1"
